JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  118773.0,   22659.0,   24155.0,       0.0,   67735.0,  128986.0,   10460.0,   62001.0,   69475.0,   58273.0,   94640.0,   77464.0,  114809.0,   68991.0,   36358.0,  126741.0,  127488.0,  124002.0,  119271.0,   78684.0,   51543.0,   57768.0,   71214.0,   68726.0,   69969.0,   54283.0,   62749.0,   67729.0,   68226.0,   68226.0,   68973.0,   74700.0,   63744.0,   73706.0,   77688.0,   63744.0,   77688.0,  125745.0,   73706.0,   73706.0,  168573.0,  182517.0,   77688.0,   63744.0,   77688.0,  168573.0,   73706.0,   73706.0,   63744.0,   77688.0,   63744.0,   63993.0,   77688.0,   73706.0,   63744.0,   63744.0,   83415.0,   24651.0,   75697.0,   84909.0,   84909.0,   84909.0,   84909.0,   76444.0,   75697.0,   75697.0,   74203.0,   73953.0,   75945.0,   76194.0,   76194.0,   72710.0,   78437.0,   69972.0,   66234.0,  120267.0,  120267.0,   83664.0,  127488.0,   79681.0,  189989.0,   78685.0,   77440.0
  118773.0,       0.0,   43316.0,   46172.0,       0.0,  129472.0,  246568.0,   19992.0,  118524.0,  132804.0,  111385.0,  180880.0,  148037.0,  219436.0,  131854.0,   69496.0,  242352.0,  243777.0,  237104.0,  228005.0,  150419.0,   98533.0,  110433.0,  136136.0,  131377.0,  133758.0,  103768.0,  119953.0,  129472.0,  130424.0,  130424.0,  131853.0,  142801.0,  121857.0,  140896.0,  148513.0,  121857.0,  148513.0,  240381.0,  140896.0,  140896.0,  322253.0,  348909.0,  148513.0,  121857.0,  148513.0,  322253.0,  140896.0,  140896.0,  121857.0,  148513.0,  121857.0,  122333.0,  148513.0,  140896.0,  121857.0,  121857.0,  159460.0,   47125.0,  144705.0,  162317.0,  162317.0,  162317.0,  162317.0,  146133.0,  144705.0,  144705.0,  141849.0,  141373.0,  145181.0,  145657.0,  145657.0,  138992.0,  149940.0,  133756.0,  126616.0,  229909.0,  229909.0,  159937.0,  243712.0,  152321.0,  363188.0,  150417.0,  148036.0
   22659.0,   43316.0,       0.0,    8790.0,      75.0,   24480.0,   46620.0,    3780.0,   22410.0,   25110.0,   21060.0,   34200.0,   27990.0,   41490.0,   24930.0,   13141.0,   45810.0,   46080.0,   44821.0,   43110.0,   28440.0,   18630.0,   20880.0,   25740.0,   24840.0,   25290.0,   19620.0,   22680.0,   24480.0,   24660.0,   24660.0,   24930.0,   27000.0,   23040.0,   26641.0,   28080.0,   23040.0,   28080.0,   45450.0,   26641.0,   26641.0,   60930.0,   65970.0,   28080.0,   23040.0,   28080.0,   60930.0,   26641.0,   26641.0,   23040.0,   28080.0,   23040.0,   23130.0,   28080.0,   26641.0,   23040.0,   23040.0,   30150.0,    8910.0,   27360.0,   30690.0,   30690.0,   30690.0,   30690.0,   27630.0,   27360.0,   27360.0,   26820.0,   26730.0,   27451.0,   27540.0,   27540.0,   26280.0,   28350.0,   25290.0,   23942.0,   43470.0,   43470.0,   30240.0,   46080.0,   28800.0,   68672.0,   28440.0,   27990.0
   24155.0,   46172.0,    8790.0,       0.0,      51.0,   26112.0,   49728.0,    4034.0,   23905.0,   26785.0,   22464.0,   36480.0,   29856.0,   44256.0,   26592.0,   14016.0,   48864.0,   49153.0,   47809.0,   45984.0,   30336.0,   19872.0,   22272.0,   27456.0,   26498.0,   26976.0,   20928.0,   24192.0,   26112.0,   26304.0,   26304.0,   26592.0,   28800.0,   24576.0,   28417.0,   29952.0,   24576.0,   29952.0,   48480.0,   28417.0,   28417.0,   64992.0,   70368.0,   29952.0,   24576.0,   29952.0,   64992.0,   28417.0,   28417.0,   24576.0,   29952.0,   24576.0,   24672.0,   29952.0,   28417.0,   24576.0,   24576.0,   32161.0,    9505.0,   29184.0,   32736.0,   32736.0,   32736.0,   32736.0,   29472.0,   29184.0,   29184.0,   28608.0,   28512.0,   29280.0,   29376.0,   29376.0,   28032.0,   30241.0,   26976.0,   25536.0,   46368.0,   46368.0,   32256.0,   49152.0,   30720.0,   73249.0,   30336.0,   29857.0
       0.0,       0.0,      75.0,      51.0,       0.0,       0.0,       0.0,       0.0,       0.0,       2.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       1.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       1.0,       1.0,       1.0,       1.0,       0.0,       1.0,       1.0,       1.0,       0.0,       1.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       1.0
   67735.0,  129472.0,   24480.0,   26112.0,       0.0,       0.0,  141045.0,   11383.0,   67484.0,   76342.0,   63529.0,  102988.0,   84289.0,  124939.0,   75077.0,   39568.0,  137940.0,  138752.0,  134958.0,  129809.0,   85636.0,   56097.0,   62872.0,   77506.0,   74796.0,   76151.0,   59078.0,   68292.0,   73713.0,   74254.0,   74254.0,   75067.0,   81300.0,   69376.0,   80216.0,   84552.0,   69376.0,   84552.0,  136855.0,   80216.0,   80216.0,  183467.0,  198643.0,   84552.0,   69376.0,   84552.0,  183467.0,   80216.0,   80216.0,   69376.0,   84552.0,   69376.0,   69647.0,   84552.0,   80216.0,   69376.0,   69376.0,   90785.0,   26830.0,   82385.0,   92411.0,   92411.0,   92411.0,   92411.0,   83198.0,   82385.0,   82385.0,   80758.0,   80488.0,   82656.0,   82927.0,   82927.0,   79133.0,   85366.0,   76152.0,   72086.0,  130893.0,  130893.0,   91056.0,  138752.0,   86720.0,  206773.0,   85636.0,   84281.0
  128986.0,  246568.0,   46620.0,   49728.0,       0.0,  141045.0,       0.0,   21715.0,  128738.0,  144773.0,  121087.0,  196465.0,  160792.0,  238342.0,  143217.0,   75483.0,  263154.0,  264704.0,  257466.0,  247643.0,  163372.0,  107019.0,  119944.0,  147862.0,  142692.0,  145277.0,  112706.0,  130284.0,  140625.0,  141658.0,  141658.0,  143209.0,  155100.0,  132352.0,  153032.0,  161304.0,  132352.0,  161304.0,  261085.0,  153032.0,  153032.0,  350009.0,  378961.0,  161304.0,  132352.0,  161304.0,  350009.0,  153032.0,  153032.0,  132352.0,  161304.0,  132352.0,  132869.0,  161304.0,  153032.0,  132352.0,  132352.0,  173195.0,   51184.0,  157169.0,  176297.0,  176297.0,  176297.0,  176297.0,  158720.0,  157169.0,  157169.0,  154066.0,  153551.0,  157686.0,  158203.0,  158203.0,  150965.0,  162856.0,  145278.0,  137522.0,  249711.0,  249711.0,  173712.0,  264704.0,  165440.0,  394471.0,  163372.0,  160787.0
   10460.0,   19992.0,    3780.0,    4034.0,       0.0,   11383.0,   21715.0,       0.0,   10209.0,   11442.0,    9596.0,   15580.0,   12751.0,   18901.0,   11357.0,    5986.0,   20869.0,   20992.0,   20418.0,   19639.0,   12956.0,    8487.0,    9512.0,   11726.0,   11318.0,   11521.0,    8938.0,   10332.0,   11152.0,   11235.0,   11234.0,   11357.0,   12300.0,   10496.0,   12137.0,   12792.0,   10496.0,   12792.0,   20705.0,   12137.0,   12137.0,   27757.0,   30053.0,   12792.0,   10496.0,   12792.0,   27757.0,   12137.0,   12137.0,   10496.0,   12792.0,   10496.0,   10537.0,   12792.0,   12137.0,   10496.0,   10496.0,   13735.0,    4059.0,   12464.0,   13981.0,   13981.0,   13981.0,   13981.0,   12587.0,   12464.0,   12464.0,   12219.0,   12177.0,   12507.0,   12547.0,   12548.0,   11972.0,   12915.0,   11522.0,   10906.0,   19803.0,   19803.0,   13776.0,   20992.0,   13120.0,   31284.0,   12956.0,   12753.0
   62001.0,  118524.0,   22410.0,   23905.0,       0.0,   67484.0,  128738.0,   10209.0,       0.0,   69196.0,   58040.0,   94241.0,   77129.0,  114329.0,   68698.0,   36208.0,  126234.0,  126977.0,  123504.0,  118793.0,   78368.0,   51336.0,   57536.0,   70928.0,   68448.0,   69690.0,   54064.0,   62496.0,   67457.0,   67954.0,   67954.0,   68696.0,   74400.0,   63488.0,   73408.0,   77376.0,   63488.0,   77376.0,  125240.0,   73408.0,   73408.0,  167896.0,  181784.0,   77376.0,   63488.0,   77376.0,  167896.0,   73408.0,   73408.0,   63488.0,   77376.0,   63488.0,   63736.0,   77376.0,   73408.0,   63488.0,   63488.0,   83080.0,   24552.0,   75392.0,   84569.0,   84568.0,   84568.0,   84568.0,   76137.0,   75392.0,   75392.0,   73904.0,   73657.0,   75642.0,   75889.0,   75890.0,   72416.0,   78120.0,   69688.0,   65968.0,  119784.0,  119784.0,   83328.0,  126976.0,   79360.0,  189225.0,   78368.0,   77129.0
   69475.0,  132804.0,   25110.0,   26785.0,       2.0,   76342.0,  144773.0,   11442.0,   69196.0,       0.0,   65168.0,  105646.0,   86463.0,  128164.0,   77014.0,   40589.0,  141503.0,  142336.0,  138444.0,  133162.0,   87848.0,   57546.0,   64496.0,   79508.0,   76730.0,   78118.0,   60604.0,   70056.0,   75616.0,   76172.0,   76172.0,   77006.0,   83400.0,   71168.0,   82289.0,   86736.0,   71168.0,   86736.0,  140390.0,   82289.0,   82289.0,  188206.0,  203774.0,   86736.0,   71168.0,   86736.0,  188206.0,   82289.0,   82289.0,   71168.0,   86736.0,   71168.0,   71446.0,   86736.0,   82289.0,   71168.0,   71168.0,   93130.0,   27523.0,   84512.0,   94798.0,   94798.0,   94798.0,   94798.0,   85347.0,   84512.0,   84512.0,   82844.0,   82567.0,   84791.0,   85069.0,   85069.0,   81176.0,   87570.0,   78118.0,   73948.0,  134274.0,  134274.0,   93408.0,  142336.0,   88960.0,  212115.0,   87848.0,   86459.0
