JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  119502.0,   23002.0,   24506.0,       3.0,   68260.0,  129757.0,   10755.0,   62503.0,   70010.0,   58763.0,   95280.0,   78041.0,  115530.0,   69530.0,   36757.0,  127500.0,  128250.0,  124750.0,  120001.0,   79250.0,   52000.0,   58251.0,   71750.0,   69256.0,   70503.0,   54752.0,   63252.0,   68251.0,   68750.0,   68750.0,   69500.0,   75250.0,   64252.0,   74255.0,   78252.0,   64252.0,   78252.0,  126502.0,   74257.0,   74257.0,  169502.0,  183502.0,   78252.0,   64252.0,   78250.0,  169502.0,   74257.0,   74257.0,   64252.0,   78252.0,   64250.0,   64500.0,   78252.0,   74257.0,   64250.0,   64252.0,   84002.0,   25000.0,   76251.0,   85500.0,   85502.0,   85501.0,   85501.0,   77003.0,   76251.0,   76251.0,   74753.0,   74500.0,   76502.0,   76750.0,   76752.0,   73254.0,   79004.0,   70504.0,   66753.0,  121000.0,  121000.0,   84250.0,  128250.0,   80253.0,  191004.0,   79253.0,   78003.0
  119502.0,       0.0,   43884.0,   46749.0,       0.0,  130222.0,  247565.0,   20513.0,  119251.0,  133560.0,  112097.0,  181739.0,  148825.0,  220375.0,  132608.0,   70120.0,  243364.0,  244790.0,  238097.0,  228962.0,  151212.0,   99217.0,  111143.0,  136899.0,  132133.0,  134518.0,  104463.0,  120682.0,  130222.0,  131176.0,  131176.0,  132608.0,  143579.0,  122593.0,  141670.0,  149305.0,  122593.0,  149305.0,  241365.0,  141670.0,  141670.0,  323409.0,  350121.0,  149305.0,  122593.0,  149305.0,  323409.0,  141670.0,  141670.0,  122593.0,  149305.0,  122593.0,  123068.0,  149305.0,  141670.0,  122593.0,  122593.0,  160275.0,   47701.0,  145487.0,  163135.0,  163135.0,  163135.0,  163135.0,  146919.0,  145486.0,  145487.0,  142624.0,  142148.0,  145963.0,  146440.0,  146440.0,  139761.0,  150732.0,  134514.0,  127360.0,  230871.0,  230871.0,  160752.0,  244701.0,  153118.0,  364428.0,  151210.0,  148826.0
   23002.0,   43884.0,       0.0,    9009.0,     107.0,   24844.0,   47230.0,    3913.0,   22751.0,   25482.0,   21387.0,   34672.0,   28392.0,   42043.0,   25299.0,   13378.0,   46410.0,   46684.0,   45411.0,   43682.0,   28847.0,   18929.0,   21205.0,   26118.0,   25208.0,   25662.0,   19930.0,   23024.0,   24844.0,   25026.0,   25026.0,   25298.0,   27394.0,   23387.0,   27028.0,   28483.0,   23387.0,   28483.0,   46046.0,   27028.0,   27028.0,   61698.0,   66794.0,   28483.0,   23387.0,   28483.0,   61698.0,   27028.0,   27028.0,   23387.0,   28483.0,   23387.0,   23478.0,   28483.0,   27028.0,   23387.0,   23387.0,   30576.0,    9100.0,   27756.0,   31122.0,   31122.0,   31122.0,   31122.0,   28028.0,   27756.0,   27756.0,   27209.0,   27122.0,   27848.0,   27939.0,   27938.0,   26663.0,   28757.0,   25662.0,   24299.0,   44044.0,   44044.0,   30667.0,   46683.0,   29214.0,   69526.0,   28848.0,   28392.0
   24506.0,   46749.0,    9009.0,       0.0,      90.0,   26482.0,   50344.0,    4174.0,   24253.0,   27162.0,   22795.0,   36958.0,   30264.0,   44815.0,   26969.0,   14259.0,   49471.0,   49763.0,   48404.0,   46560.0,   30749.0,   20176.0,   22601.0,   27841.0,   26871.0,   27355.0,   21244.0,   24542.0,   26482.0,   26676.0,   26676.0,   26968.0,   29197.0,   24930.0,   28810.0,   30362.0,   24930.0,   30362.0,   49083.0,   28810.0,   28810.0,   65767.0,   71199.0,   30362.0,   24930.0,   30362.0,   65767.0,   28810.0,   28810.0,   24930.0,   30362.0,   24930.0,   25027.0,   30362.0,   28810.0,   24930.0,   24930.0,   32594.0,    9703.0,   29585.0,   33174.0,   33174.0,   33174.0,   33174.0,   29876.0,   29585.0,   29585.0,   29003.0,   28906.0,   29682.0,   29779.0,   29779.0,   28421.0,   30654.0,   27356.0,   25899.0,   46950.0,   46950.0,   32691.0,   49762.0,   31137.0,   74109.0,   30749.0,   30266.0
       3.0,       0.0,     107.0,      90.0,       0.0,       1.0,       1.0,       3.0,       5.0,       5.0,       4.0,       0.0,       0.0,       0.0,       2.0,       0.0,       0.0,       0.0,       0.0,       1.0,       1.0,       0.0,       3.0,       0.0,       1.0,       0.0,       1.0,       1.0,       2.0,       2.0,       2.0,       2.0,       0.0,       4.0,       0.0,       2.0,       2.0,       2.0,       2.0,       0.0,       0.0,       2.0,       2.0,       2.0,       2.0,       2.0,       2.0,       0.0,       0.0,       2.0,       4.0,       4.0,       4.0,       4.0,       0.0,       5.0,       4.0,       5.0,       1.0,       6.0,       1.0,       1.0,       0.0,       1.0,       1.0,       3.0,       2.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       1.0,       2.0,       1.0,       0.0,       2.0,       1.0,       3.0,       3.0
   68260.0,  130222.0,   24844.0,   26482.0,       1.0,       0.0,  141875.0,   11700.0,   68008.0,   76935.0,   64082.0,  103644.0,   84873.0,  125677.0,   75631.0,   39987.0,  138721.0,  139536.0,  135728.0,  130560.0,   86224.0,   56578.0,   63377.0,   78064.0,   75345.0,   76705.0,   59569.0,   68818.0,   74258.0,   74801.0,   74802.0,   75619.0,   81873.0,   69904.0,   80785.0,   85136.0,   69904.0,   85136.0,  137632.0,   80785.0,   80785.0,  184416.0,  199648.0,   85136.0,   69904.0,   85136.0,  184416.0,   80785.0,   80787.0,   69904.0,   85136.0,   69904.0,   70176.0,   85136.0,   80785.0,   69904.0,   69904.0,   91392.0,   27205.0,   82961.0,   93024.0,   93024.0,   93024.0,   93024.0,   83779.0,   82961.0,   82961.0,   81330.0,   81058.0,   83234.0,   83505.0,   83506.0,   79697.0,   85953.0,   76707.0,   72625.0,  131649.0,  131649.0,   91665.0,  139539.0,   87314.0,  207808.0,   86226.0,   84865.0
  129757.0,  247565.0,   47230.0,   50344.0,       1.0,  141875.0,       0.0,   22277.0,  129509.0,  145616.0,  121884.0,  197366.0,  161622.0,  239324.0,  144016.0,   76148.0,  264181.0,  265734.0,  258482.0,  248640.0,  164206.0,  107744.0,  120695.0,  148667.0,  143486.0,  146078.0,  113444.0,  131057.0,  141416.0,  142451.0,  142451.0,  144009.0,  155919.0,  133126.0,  153846.0,  162135.0,  133126.0,  162134.0,  262109.0,  153846.0,  153846.0,  351205.0,  380213.0,  162134.0,  133126.0,  162134.0,  351204.0,  153846.0,  153848.0,  133126.0,  162134.0,  133126.0,  133644.0,  162134.0,  153846.0,  133126.0,  133126.0,  174048.0,   51804.0,  157992.0,  177156.0,  177156.0,  177156.0,  177156.0,  159546.0,  157992.0,  157991.0,  154883.0,  154369.0,  158509.0,  159028.0,  159027.0,  151775.0,  163689.0,  146077.0,  138307.0,  250713.0,  250713.0,  174567.0,  265735.0,  166278.0,  395752.0,  164206.0,  161616.0
   10755.0,   20513.0,    3913.0,    4174.0,       3.0,   11700.0,   22277.0,       0.0,   10505.0,   11770.0,    9876.0,   16003.0,   13105.0,   19405.0,   11678.0,    6174.0,   21422.0,   21548.0,   20961.0,   20160.0,   13315.0,    8739.0,    9789.0,   12055.0,   11641.0,   11847.0,    9199.0,   10628.0,   11467.0,   11552.0,   11551.0,   11676.0,   12645.0,   10795.0,   12477.0,   13146.0,   10794.0,   13146.0,   21253.0,   12477.0,   12477.0,   28476.0,   30828.0,   13146.0,   10794.0,   13147.0,   28476.0,   12477.0,   12477.0,   10794.0,   13147.0,   10795.0,   10837.0,   13147.0,   12477.0,   10795.0,   10795.0,   14113.0,    4200.0,   12811.0,   14364.0,   14364.0,   14364.0,   14364.0,   12936.0,   12811.0,   12812.0,   12560.0,   12518.0,   12857.0,   12897.0,   12899.0,   12307.0,   13274.0,   11846.0,   11214.0,   20328.0,   20328.0,   14154.0,   21546.0,   13485.0,   32091.0,   13318.0,   13111.0
   62503.0,  119251.0,   22751.0,   24253.0,       5.0,   68008.0,  129509.0,   10505.0,       0.0,   69730.0,   58533.0,   94871.0,   77690.0,  115040.0,   69230.0,   36603.0,  126997.0,  127743.0,  124253.0,  119522.0,   78935.0,   51794.0,   58018.0,   71463.0,   68977.0,   70222.0,   54531.0,   62997.0,   67981.0,   68479.0,   68480.0,   69222.0,   74949.0,   63994.0,   73953.0,   77938.0,   63994.0,   77938.0,  125994.0,   73953.0,   73953.0,  168822.0,  182766.0,   77938.0,   63994.0,   77938.0,  168822.0,   73953.0,   73953.0,   63994.0,   77938.0,   63994.0,   64243.0,   77938.0,   73953.0,   63994.0,   63994.0,   83665.0,   24900.0,   75948.0,   85160.0,   85158.0,   85158.0,   85158.0,   76694.0,   75949.0,   75947.0,   74452.0,   74204.0,   76199.0,   76444.0,   76448.0,   72961.0,   78688.0,   70219.0,   66483.0,  120517.0,  120517.0,   83914.0,  127739.0,   79931.0,  190240.0,   78934.0,   77695.0
   70010.0,  133560.0,   25482.0,   27162.0,       5.0,   76935.0,  145616.0,   11770.0,   69730.0,       0.0,   65736.0,  106310.0,   87055.0,  128910.0,   77575.0,   41016.0,  142291.0,  143127.0,  139221.0,  133920.0,   88443.0,   58032.0,   65008.0,   80073.0,   77289.0,   78679.0,   61104.0,   70593.0,   76168.0,   76726.0,   76726.0,   77566.0,   83980.0,   71703.0,   82864.0,   87327.0,   71703.0,   87327.0,  141174.0,   82864.0,   82864.0,  189162.0,  204786.0,   87327.0,   71703.0,   87327.0,  189162.0,   82864.0,   82866.0,   71703.0,   87327.0,   71703.0,   71982.0,   87327.0,   82864.0,   71703.0,   71703.0,   93744.0,   27904.0,   85096.0,   95418.0,   95418.0,   95418.0,   95418.0,   85933.0,   85096.0,   85096.0,   83423.0,   83144.0,   85377.0,   85656.0,   85655.0,   81751.0,   88165.0,   78678.0,   74495.0,  135037.0,  135037.0,   94024.0,  143130.0,   89563.0,  213158.0,   88447.0,   87049.0
