JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  115168.0,   20984.0,   22449.0,       0.0,   65149.0,  125173.0,    9029.0,   59536.0,   66857.0,   55876.0,   91500.0,   74665.0,  111264.0,   66368.0,   34404.0,  122976.0,  123708.0,  120292.0,  115656.0,   75884.0,   49288.0,   55388.0,   68564.0,   66125.0,   67344.0,   51972.0,   60268.0,   65149.0,   65636.0,   65636.0,   66368.0,   71980.0,   61244.0,   71005.0,   74908.0,   61244.0,   74908.0,  122000.0,   71005.0,   71005.0,  163968.0,  177632.0,   74908.0,   61244.0,   74908.0,  163968.0,   71005.0,   71005.0,   61244.0,   74908.0,   61244.0,   61488.0,   74908.0,   71005.0,   61244.0,   61244.0,   80520.0,   22936.0,   72957.0,   81984.0,   81984.0,   81984.0,   81984.0,   73688.0,   72957.0,   72957.0,   71492.0,   71248.0,   73200.0,   73444.0,   73444.0,   70029.0,   75641.0,   67345.0,   63684.0,  116632.0,  116632.0,   80764.0,  123708.0,   76860.0,  184953.0,   75884.0,   74665.0
  115168.0,       0.0,   40506.0,   43332.0,       0.0,  125757.0,  241623.0,   17427.0,  114924.0,  129054.0,  107860.0,  176625.0,  144127.0,  214776.0,  128114.0,   66411.0,  237410.0,  238822.0,  232221.0,  223255.0,  146484.0,   95143.0,  106918.0,  132351.0,  127642.0,  129998.0,  100323.0,  116338.0,  125757.0,  126699.0,  126699.0,  128113.0,  138946.0,  118222.0,  137061.0,  144598.0,  118222.0,  144598.0,  235501.0,  137061.0,  137061.0,  316513.0,  342889.0,  144598.0,  118222.0,  144598.0,  316513.0,  137061.0,  137061.0,  118222.0,  144598.0,  118222.0,  118693.0,  144598.0,  137061.0,  118222.0,  118222.0,  155430.0,   44275.0,  140830.0,  158257.0,  158257.0,  158257.0,  158257.0,  142243.0,  140830.0,  140830.0,  138004.0,  137533.0,  141301.0,  141772.0,  141772.0,  135177.0,  146010.0,  129996.0,  122931.0,  225139.0,  225139.0,  155902.0,  238797.0,  148366.0,  357018.0,  146482.0,  144126.0
   20984.0,   40506.0,       0.0,    7830.0,      19.0,   22695.0,   43605.0,    3145.0,   20740.0,   23290.0,   19465.0,   31875.0,   26010.0,   38760.0,   23120.0,   11986.0,   42840.0,   43095.0,   41906.0,   40290.0,   26435.0,   17170.0,   19295.0,   23885.0,   23035.0,   23460.0,   18105.0,   20995.0,   22695.0,   22865.0,   22865.0,   23120.0,   25075.0,   21335.0,   24736.0,   26095.0,   21335.0,   26095.0,   42500.0,   24736.0,   24736.0,   57120.0,   61880.0,   26095.0,   21335.0,   26095.0,   57120.0,   24736.0,   24736.0,   21335.0,   26095.0,   21335.0,   21420.0,   26095.0,   24736.0,   21335.0,   21335.0,   28050.0,    7990.0,   25415.0,   28560.0,   28560.0,   28560.0,   28560.0,   25670.0,   25415.0,   25415.0,   24905.0,   24820.0,   25500.0,   25585.0,   25585.0,   24395.0,   26350.0,   23460.0,   22187.0,   40630.0,   40630.0,   28135.0,   43095.0,   26775.0,   64432.0,   26435.0,   26010.0
   22449.0,   43332.0,    7830.0,       0.0,       0.0,   24297.0,   46683.0,    3368.0,   22204.0,   24935.0,   20839.0,   34125.0,   27846.0,   41496.0,   24752.0,   12831.0,   45864.0,   46138.0,   44864.0,   43134.0,   28301.0,   18382.0,   20657.0,   25571.0,   24663.0,   25116.0,   19383.0,   22477.0,   24297.0,   24479.0,   24479.0,   24752.0,   26845.0,   22841.0,   26482.0,   27937.0,   22841.0,   27937.0,   45500.0,   26482.0,   26482.0,   61152.0,   66248.0,   27937.0,   22841.0,   27937.0,   61152.0,   26482.0,   26482.0,   22841.0,   27937.0,   22841.0,   22932.0,   27937.0,   26482.0,   22841.0,   22841.0,   30031.0,    8555.0,   27209.0,   30576.0,   30576.0,   30576.0,   30576.0,   27482.0,   27209.0,   27209.0,   26663.0,   26572.0,   27300.0,   27391.0,   27391.0,   26117.0,   28211.0,   25116.0,   23751.0,   43498.0,   43498.0,   30121.0,   46137.0,   28665.0,   68979.0,   28301.0,   27847.0
       0.0,       0.0,      19.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0
   65149.0,  125757.0,   22695.0,   24297.0,       0.0,       0.0,  136993.0,    9842.0,   64906.0,   73459.0,   60941.0,   99751.0,   81398.0,  121297.0,   72352.0,   37506.0,  134065.0,  134862.0,  131138.0,  126084.0,   82726.0,   53732.0,   60382.0,   74746.0,   72086.0,   73416.0,   56658.0,   65702.0,   71023.0,   71554.0,   71554.0,   72352.0,   78470.0,   66766.0,   77406.0,   81662.0,   66766.0,   81662.0,  133000.0,   77406.0,   77406.0,  178752.0,  193648.0,   81662.0,   66766.0,   81662.0,  178752.0,   77406.0,   77406.0,   66766.0,   81662.0,   66766.0,   67032.0,   81662.0,   77406.0,   66766.0,   66766.0,   87780.0,   25004.0,   79535.0,   89376.0,   89376.0,   89376.0,   89376.0,   80333.0,   79535.0,   79535.0,   77938.0,   77673.0,   79801.0,   80067.0,   80067.0,   76343.0,   82461.0,   73417.0,   69426.0,  127148.0,  127148.0,   88046.0,  134862.0,   83790.0,  201628.0,   82726.0,   81396.0
  125173.0,  241623.0,   43605.0,   46683.0,       0.0,  136993.0,       0.0,   18944.0,  124930.0,  140650.0,  117268.0,  192001.0,  156672.0,  233473.0,  139264.0,   72192.0,  258049.0,  259584.0,  252416.0,  242688.0,  159232.0,  103424.0,  116224.0,  143872.0,  138752.0,  141312.0,  109056.0,  126464.0,  136705.0,  137728.0,  137728.0,  139264.0,  151040.0,  128512.0,  148992.0,  157184.0,  128512.0,  157184.0,  256000.0,  148992.0,  148992.0,  344064.0,  372736.0,  157184.0,  128512.0,  157184.0,  344064.0,  148992.0,  148992.0,  128512.0,  157184.0,  128512.0,  129024.0,  157184.0,  148992.0,  128512.0,  128512.0,  168960.0,   48128.0,  153089.0,  172032.0,  172032.0,  172032.0,  172032.0,  154625.0,  153089.0,  153089.0,  150016.0,  149505.0,  153601.0,  154113.0,  154113.0,  146945.0,  158721.0,  141313.0,  133632.0,  244736.0,  244736.0,  169472.0,  259584.0,  161280.0,  388096.0,  159232.0,  156672.0
    9029.0,   17427.0,    3145.0,    3368.0,       0.0,    9842.0,   18944.0,       0.0,    8784.0,    9865.0,    8244.0,   13500.0,   11016.0,   16416.0,    9792.0,    5076.0,   18144.0,   18252.0,   17748.0,   17064.0,   11196.0,    7272.0,    8172.0,   10116.0,    9757.0,    9936.0,    7668.0,    8892.0,    9612.0,    9685.0,    9684.0,    9792.0,   10620.0,    9036.0,   10477.0,   11052.0,    9036.0,   11052.0,   18000.0,   10477.0,   10477.0,   24192.0,   26208.0,   11052.0,    9036.0,   11052.0,   24192.0,   10477.0,   10477.0,    9036.0,   11052.0,    9036.0,    9072.0,   11052.0,   10477.0,    9036.0,    9036.0,   11880.0,    3384.0,   10764.0,   12096.0,   12096.0,   12096.0,   12096.0,   10872.0,   10764.0,   10764.0,   10548.0,   10512.0,   10800.0,   10836.0,   10836.0,   10332.0,   11160.0,    9937.0,    9396.0,   17208.0,   17208.0,   11916.0,   18252.0,   11340.0,   27289.0,   11196.0,   11018.0
   59536.0,  114924.0,   20740.0,   22204.0,       0.0,   64906.0,  124930.0,    8784.0,       0.0,   66583.0,   55648.0,   91126.0,   74358.0,  110809.0,   66096.0,   34263.0,  122473.0,  123201.0,  119799.0,  115183.0,   75573.0,   49086.0,   55161.0,   68283.0,   65853.0,   67068.0,   51759.0,   60021.0,   64881.0,   65368.0,   65368.0,   66096.0,   71685.0,   60993.0,   70713.0,   74601.0,   60993.0,   74601.0,  121500.0,   70713.0,   70713.0,  163296.0,  176904.0,   74601.0,   60993.0,   74601.0,  163296.0,   70713.0,   70713.0,   60993.0,   74601.0,   60993.0,   61236.0,   74601.0,   70713.0,   60993.0,   60993.0,   80190.0,   22842.0,   72657.0,   81648.0,   81648.0,   81648.0,   81648.0,   73387.0,   72657.0,   72657.0,   71199.0,   70957.0,   72901.0,   73144.0,   73144.0,   69741.0,   75330.0,   67068.0,   63423.0,  116154.0,  116154.0,   80433.0,  123201.0,   76545.0,  184194.0,   75573.0,   74358.0
   66857.0,  129054.0,   23290.0,   24935.0,       0.0,   73459.0,  140650.0,    9865.0,   66583.0,       0.0,   62537.0,  102377.0,   83538.0,  124490.0,   74256.0,   38493.0,  137593.0,  138411.0,  134589.0,  129402.0,   84903.0,   55146.0,   61971.0,   76713.0,   73984.0,   75348.0,   58149.0,   67431.0,   72891.0,   73437.0,   73437.0,   74256.0,   80535.0,   68523.0,   79444.0,   83811.0,   68523.0,   83811.0,  136500.0,   79444.0,   79444.0,  183456.0,  198744.0,   83811.0,   68523.0,   83811.0,  183456.0,   79444.0,   79444.0,   68523.0,   83811.0,   68523.0,   68796.0,   83811.0,   79444.0,   68523.0,   68523.0,   90090.0,   25662.0,   81627.0,   91728.0,   91728.0,   91728.0,   91728.0,   82447.0,   81627.0,   81627.0,   79989.0,   79717.0,   81901.0,   82174.0,   82174.0,   78351.0,   84630.0,   75348.0,   71253.0,  130494.0,  130494.0,   90363.0,  138411.0,   85995.0,  206935.0,   84903.0,   83539.0
