JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  113029.0,   20003.0,   21450.0,       0.0,   63625.0,  122911.0,    8195.0,   58081.0,   65312.0,   54466.0,   89652.0,   73023.0,  109173.0,   64829.0,   33258.0,  120741.0,  121464.0,  118090.0,  113511.0,   74228.0,   47959.0,   53984.0,   66998.0,   64589.0,   65793.0,   50610.0,   58804.0,   63625.0,   64106.0,   64106.0,   64829.0,   70372.0,   59768.0,   69409.0,   73264.0,   59768.0,   73264.0,  119777.0,   69409.0,   69409.0,  161229.0,  174725.0,   73264.0,   59768.0,   73264.0,  161229.0,   69409.0,   69409.0,   59768.0,   73264.0,   59768.0,   60009.0,   73264.0,   69409.0,   59768.0,   59768.0,   78807.0,   21931.0,   71337.0,   80253.0,   80253.0,   80253.0,   80253.0,   72059.0,   71337.0,   71337.0,   69890.0,   69649.0,   71577.0,   71818.0,   71818.0,   68445.0,   73988.0,   65794.0,   62178.0,  114475.0,  114475.0,   79048.0,  121464.0,   75192.0,  181956.0,   74228.0,   73024.0
  113029.0,       0.0,   38844.0,   41652.0,       0.0,  123552.0,  238680.0,   15912.0,  112788.0,  126828.0,  105769.0,  174096.0,  141805.0,  212004.0,  125894.0,   64584.0,  234486.0,  235890.0,  229326.0,  220429.0,  144147.0,   93133.0,  104833.0,  130104.0,  125425.0,  127766.0,   98280.0,  114193.0,  123552.0,  124488.0,  124488.0,  125893.0,  136657.0,  116065.0,  134784.0,  142273.0,  116065.0,  142273.0,  232597.0,  134784.0,  134784.0,  313093.0,  339301.0,  142273.0,  116065.0,  142273.0,  313093.0,  134784.0,  134784.0,  116065.0,  142273.0,  116065.0,  116533.0,  142273.0,  134784.0,  116065.0,  116065.0,  153036.0,   42589.0,  138529.0,  155845.0,  155845.0,  155845.0,  155845.0,  139933.0,  138529.0,  138529.0,  135721.0,  135253.0,  138997.0,  139465.0,  139465.0,  132912.0,  143676.0,  127764.0,  120744.0,  222301.0,  222301.0,  153505.0,  235872.0,  146017.0,  353340.0,  144145.0,  141804.0
   20003.0,   38844.0,       0.0,    7301.0,       6.0,   21648.0,   41820.0,    2788.0,   19762.0,   22222.0,   18532.0,   30504.0,   24846.0,   37146.0,   22058.0,   11317.0,   41082.0,   41328.0,   40181.0,   38622.0,   25256.0,   16318.0,   18368.0,   22796.0,   21976.0,   22386.0,   17220.0,   20008.0,   21648.0,   21812.0,   21812.0,   22058.0,   23944.0,   20336.0,   23617.0,   24928.0,   20336.0,   24928.0,   40754.0,   23617.0,   23617.0,   54858.0,   59450.0,   24928.0,   20336.0,   24928.0,   54858.0,   23617.0,   23617.0,   20336.0,   24928.0,   20336.0,   20418.0,   24928.0,   23617.0,   20336.0,   20336.0,   26814.0,    7462.0,   24272.0,   27306.0,   27306.0,   27306.0,   27306.0,   24518.0,   24272.0,   24272.0,   23780.0,   23698.0,   24354.0,   24436.0,   24436.0,   23288.0,   25174.0,   22386.0,   21158.0,   38950.0,   38950.0,   26896.0,   41328.0,   25584.0,   61912.0,   25256.0,   24846.0
   21450.0,   41652.0,    7301.0,       0.0,       0.0,   23232.0,   44880.0,    2993.0,   21208.0,   23849.0,   19888.0,   32736.0,   26664.0,   39864.0,   23672.0,   12144.0,   44088.0,   44353.0,   43121.0,   41448.0,   27104.0,   17512.0,   19712.0,   24464.0,   23586.0,   24024.0,   18480.0,   21472.0,   23232.0,   23408.0,   23408.0,   23672.0,   25696.0,   21824.0,   25345.0,   26752.0,   21824.0,   26752.0,   43736.0,   25345.0,   25345.0,   58872.0,   63800.0,   26752.0,   21824.0,   26752.0,   58872.0,   25345.0,   25345.0,   21824.0,   26752.0,   21824.0,   21912.0,   26752.0,   25345.0,   21824.0,   21824.0,   28777.0,    8009.0,   26048.0,   29304.0,   29304.0,   29304.0,   29304.0,   26312.0,   26048.0,   26048.0,   25520.0,   25432.0,   26136.0,   26224.0,   26224.0,   24992.0,   27017.0,   24024.0,   22704.0,   41800.0,   41800.0,   28864.0,   44352.0,   27456.0,   66441.0,   27104.0,   26665.0
       0.0,       0.0,       6.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0
   63625.0,  123552.0,   21648.0,   23232.0,       0.0,       0.0,  134590.0,    8942.0,   63385.0,   71792.0,   59445.0,   97837.0,   79689.0,  119140.0,   70747.0,   36294.0,  131764.0,  132552.0,  128870.0,  123873.0,   81004.0,   52337.0,   58912.0,   73114.0,   70484.0,   71799.0,   55230.0,   64172.0,   69433.0,   69958.0,   69958.0,   70747.0,   76796.0,   65224.0,   75744.0,   79952.0,   65224.0,   79952.0,  130711.0,   75744.0,   75744.0,  175947.0,  190675.0,   79952.0,   65224.0,   79952.0,  175947.0,   75744.0,   75744.0,   65224.0,   79952.0,   65224.0,   65487.0,   79952.0,   75744.0,   65224.0,   65224.0,   86001.0,   23933.0,   77849.0,   87579.0,   87579.0,   87579.0,   87579.0,   78638.0,   77849.0,   77849.0,   76270.0,   76008.0,   78112.0,   78375.0,   78375.0,   74693.0,   80742.0,   71800.0,   67854.0,  124925.0,  124925.0,   86264.0,  132552.0,   82056.0,  198565.0,   81004.0,   79689.0
  122911.0,  238680.0,   41820.0,   44880.0,       0.0,  134590.0,       0.0,   17306.0,  122671.0,  138218.0,  115041.0,  189349.0,  154227.0,  230578.0,  136921.0,   70242.0,  255010.0,  256536.0,  249410.0,  239739.0,  156772.0,  101291.0,  114016.0,  141502.0,  136412.0,  138957.0,  106890.0,  124196.0,  134377.0,  135394.0,  135394.0,  136921.0,  148628.0,  126232.0,  146592.0,  154736.0,  126232.0,  154736.0,  252973.0,  146592.0,  146592.0,  340521.0,  369025.0,  154736.0,  126232.0,  154736.0,  340521.0,  146592.0,  146592.0,  126232.0,  154736.0,  126232.0,  126741.0,  154736.0,  146592.0,  126232.0,  126232.0,  166443.0,   46319.0,  150665.0,  169497.0,  169497.0,  169497.0,  169497.0,  152192.0,  150665.0,  150665.0,  147610.0,  147102.0,  151174.0,  151683.0,  151683.0,  144557.0,  156264.0,  138958.0,  131322.0,  241775.0,  241775.0,  166952.0,  256536.0,  158808.0,  384295.0,  156772.0,  154227.0
    8195.0,   15912.0,    2788.0,    2993.0,       0.0,    8942.0,   17306.0,       0.0,    7953.0,    8944.0,    7458.0,   12276.0,    9999.0,   14949.0,    8877.0,    4554.0,   16533.0,   16632.0,   16170.0,   15543.0,   10164.0,    6567.0,    7392.0,    9174.0,    8845.0,    9009.0,    6930.0,    8052.0,    8712.0,    8779.0,    8778.0,    8877.0,    9636.0,    8184.0,    9505.0,   10032.0,    8184.0,   10032.0,   16401.0,    9505.0,    9505.0,   22077.0,   23925.0,   10032.0,    8184.0,   10032.0,   22077.0,    9505.0,    9505.0,    8184.0,   10032.0,    8184.0,    8217.0,   10032.0,    9505.0,    8184.0,    8184.0,   10791.0,    3003.0,    9768.0,   10989.0,   10989.0,   10989.0,   10989.0,    9867.0,    9768.0,    9768.0,    9570.0,    9537.0,    9801.0,    9834.0,    9834.0,    9372.0,   10131.0,    9010.0,    8514.0,   15675.0,   15675.0,   10824.0,   16632.0,   10296.0,   24916.0,   10164.0,   10001.0
   58081.0,  112788.0,   19762.0,   21208.0,       0.0,   63385.0,  122671.0,    7953.0,       0.0,   65041.0,   54241.0,   89281.0,   72720.0,  108721.0,   64560.0,   33120.0,  120241.0,  120960.0,  117600.0,  113041.0,   73920.0,   47760.0,   53760.0,   66720.0,   64320.0,   65520.0,   50400.0,   58560.0,   63360.0,   63841.0,   63841.0,   64560.0,   70080.0,   59520.0,   69120.0,   72960.0,   59520.0,   72960.0,  119280.0,   69120.0,   69120.0,  160560.0,  174000.0,   72960.0,   59520.0,   72960.0,  160560.0,   69120.0,   69120.0,   59520.0,   72960.0,   59520.0,   59760.0,   72960.0,   69120.0,   59520.0,   59520.0,   78480.0,   21840.0,   71040.0,   79920.0,   79920.0,   79920.0,   79920.0,   71761.0,   71040.0,   71040.0,   69600.0,   69361.0,   71281.0,   71521.0,   71521.0,   68160.0,   73680.0,   65520.0,   61920.0,  114000.0,  114000.0,   78720.0,  120960.0,   74880.0,  181200.0,   73920.0,   72720.0
   65312.0,  126828.0,   22222.0,   23849.0,       0.0,   71792.0,  138218.0,    8944.0,   65041.0,       0.0,   61026.0,  100442.0,   81810.0,  122312.0,   72630.0,   37260.0,  135271.0,  136080.0,  132300.0,  127170.0,   83160.0,   53730.0,   60480.0,   75060.0,   72361.0,   73710.0,   56700.0,   65880.0,   71280.0,   71820.0,   71820.0,   72630.0,   78840.0,   66960.0,   77761.0,   82080.0,   66960.0,   82080.0,  134190.0,   77761.0,   77761.0,  180630.0,  195750.0,   82080.0,   66960.0,   82080.0,  180630.0,   77761.0,   77761.0,   66960.0,   82080.0,   66960.0,   67230.0,   82080.0,   77761.0,   66960.0,   66960.0,   88290.0,   24570.0,   79920.0,   89910.0,   89910.0,   89910.0,   89910.0,   80731.0,   79920.0,   79920.0,   78300.0,   78031.0,   80191.0,   80461.0,   80461.0,   76680.0,   82890.0,   73710.0,   69660.0,  128250.0,  128250.0,   88560.0,  136080.0,   84240.0,  203851.0,   83160.0,   81811.0
