JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  120239.0,   23360.0,   24869.0,      21.0,   68800.0,  130540.0,   11078.0,   63024.0,   70558.0,   59275.0,   95936.0,   78633.0,  116266.0,   70085.0,   37163.0,  128268.0,  129019.0,  125507.0,  120738.0,   79823.0,   52468.0,   58742.0,   72292.0,   69799.0,   71058.0,   55238.0,   63769.0,   68786.0,   69287.0,   69289.0,   70043.0,   75816.0,   64769.0,   74815.0,   78827.0,   64768.0,   78824.0,  127267.0,   74817.0,   74817.0,  170437.0,  184494.0,   78826.0,   64772.0,   78822.0,  170439.0,   74815.0,   74817.0,   64770.0,   78825.0,   64766.0,   65015.0,   78825.0,   74817.0,   64766.0,   64769.0,   84598.0,   25356.0,   76822.0,   86104.0,   86109.0,   86108.0,   86103.0,   77569.0,   76822.0,   76821.0,   75309.0,   75059.0,   77074.0,   77315.0,   77324.0,   73805.0,   79577.0,   71042.0,   67278.0,  121746.0,  121745.0,   84852.0,  129024.0,   80841.0,  192031.0,   79837.0,   78583.0
  120239.0,       0.0,   44465.0,   47336.0,      14.0,  130984.0,  248570.0,   21052.0,  119991.0,  134331.0,  112824.0,  182609.0,  149622.0,  221325.0,  133368.0,   70754.0,  244390.0,  245816.0,  239103.0,  229926.0,  152018.0,   99915.0,  111865.0,  137673.0,  132901.0,  135289.0,  105169.0,  121426.0,  130982.0,  131938.0,  131936.0,  133374.0,  144369.0,  123334.0,  142452.0,  150104.0,  123334.0,  150102.0,  242351.0,  142453.0,  142453.0,  324567.0,  351335.0,  150103.0,  123335.0,  150101.0,  324569.0,  142452.0,  142453.0,  123335.0,  150101.0,  123334.0,  123810.0,  150101.0,  142451.0,  123334.0,  123334.0,  161095.0,   48283.0,  146277.0,  163959.0,  163963.0,  163959.0,  163959.0,  147713.0,  146275.0,  146276.0,  143404.0,  142934.0,  146753.0,  147232.0,  147233.0,  140540.0,  151535.0,  135278.0,  128110.0,  231835.0,  231835.0,  161570.0,  245707.0,  153931.0,  365677.0,  152014.0,  149624.0
   23360.0,   44465.0,       0.0,    9254.0,     153.0,   25218.0,   47851.0,    4068.0,   23113.0,   25868.0,   21730.0,   35153.0,   28807.0,   42604.0,   25679.0,   13623.0,   47020.0,   47298.0,   46011.0,   44259.0,   29261.0,   19241.0,   21547.0,   26503.0,   25584.0,   26054.0,   20266.0,   23392.0,   25220.0,   25404.0,   25404.0,   25678.0,   27798.0,   23740.0,   27423.0,   28892.0,   23738.0,   28893.0,   46647.0,   27423.0,   27423.0,   62470.0,   67623.0,   28892.0,   23739.0,   28891.0,   62471.0,   27423.0,   27423.0,   23741.0,   28892.0,   23740.0,   23830.0,   28892.0,   27423.0,   23740.0,   23740.0,   31007.0,    9298.0,   28161.0,   31562.0,   31562.0,   31563.0,   31562.0,   28438.0,   28159.0,   28159.0,   27606.0,   27520.0,   28253.0,   28350.0,   28344.0,   27053.0,   29173.0,   26041.0,   24662.0,   44623.0,   44623.0,   31101.0,   47297.0,   29647.0,   70391.0,   29277.0,   28809.0
   24869.0,   47336.0,    9254.0,       0.0,     156.0,   26871.0,   50979.0,    4340.0,   24624.0,   27563.0,   23145.0,   37448.0,   30686.0,   45387.0,   27355.0,   14508.0,   50092.0,   50388.0,   49009.0,   47146.0,   31174.0,   20493.0,   22942.0,   28237.0,   27252.0,   27742.0,   21569.0,   24901.0,   26863.0,   27059.0,   27057.0,   27349.0,   29608.0,   25294.0,   29208.0,   30785.0,   25294.0,   30783.0,   49695.0,   29208.0,   29208.0,   66546.0,   72035.0,   30782.0,   25297.0,   30781.0,   66547.0,   29208.0,   29208.0,   25299.0,   30783.0,   25295.0,   25392.0,   30783.0,   29208.0,   25294.0,   25294.0,   33037.0,    9909.0,   29994.0,   33624.0,   33625.0,   33627.0,   33623.0,   30289.0,   29993.0,   29994.0,   29406.0,   29308.0,   30100.0,   30194.0,   30198.0,   28816.0,   31073.0,   27745.0,   26273.0,   47543.0,   47542.0,   33138.0,   50383.0,   31569.0,   74980.0,   31178.0,   30692.0
      21.0,      14.0,     153.0,     156.0,       0.0,      21.0,      16.0,      28.0,      27.0,      20.0,      22.0,      12.0,       7.0,      11.0,      12.0,       8.0,      11.0,       5.0,      11.0,       8.0,      12.0,      14.0,      24.0,      15.0,      19.0,       8.0,      13.0,      16.0,      11.0,      10.0,      11.0,      17.0,      12.0,      23.0,       5.0,      20.0,      20.0,      20.0,      18.0,       5.0,       5.0,      15.0,      15.0,      19.0,      20.0,      20.0,      14.0,       5.0,       4.0,      19.0,      22.0,      21.0,      22.0,      23.0,       7.0,      25.0,      23.0,      25.0,      11.0,      13.0,      10.0,       9.0,       5.0,      10.0,      19.0,      11.0,      13.0,      16.0,      13.0,      19.0,      11.0,      17.0,      10.0,      12.0,       6.0,       6.0,      11.0,      12.0,      14.0,       8.0,      16.0,      10.0,      18.0,      26.0
   68800.0,  130984.0,   25218.0,   26871.0,      21.0,       0.0,  142715.0,   12049.0,   68574.0,   77561.0,   64693.0,  104315.0,   85473.0,  126428.0,   76198.0,   40411.0,  139510.0,  140328.0,  136508.0,  131322.0,   86819.0,   57076.0,   63893.0,   78642.0,   75910.0,   77274.0,   60083.0,   69361.0,   74820.0,   75363.0,   75366.0,   76184.0,   82455.0,   70440.0,   81374.0,   85728.0,   70442.0,   85727.0,  138416.0,   81373.0,   81373.0,  185372.0,  200659.0,   85728.0,   70442.0,   85730.0,  185374.0,   81375.0,   81374.0,   70441.0,   85728.0,   70441.0,   70713.0,   85729.0,   81375.0,   70441.0,   70442.0,   92008.0,   27589.0,   83551.0,   93653.0,   93648.0,   93650.0,   93649.0,   84375.0,   83551.0,   83552.0,   81918.0,   81644.0,   83827.0,   84093.0,   84100.0,   80281.0,   86553.0,   77267.0,   73172.0,  132418.0,  132417.0,   92290.0,  140365.0,   87923.0,  208853.0,   86828.0,   85479.0
  130540.0,  248570.0,   47851.0,   50979.0,      16.0,  142715.0,       0.0,   22875.0,  130305.0,  146476.0,  122720.0,  198282.0,  162468.0,  240318.0,  144823.0,   76816.0,  265216.0,  266772.0,  259504.0,  249649.0,  165050.0,  108492.0,  121466.0,  149486.0,  144295.0,  146894.0,  114201.0,  131848.0,  142222.0,  143260.0,  143260.0,  144814.0,  156748.0,  133908.0,  154671.0,  162973.0,  133906.0,  162972.0,  263140.0,  154672.0,  154672.0,  352408.0,  381472.0,  162972.0,  133908.0,  162972.0,  352407.0,  154672.0,  154673.0,  133906.0,  162971.0,  133908.0,  134427.0,  162971.0,  154672.0,  133908.0,  133906.0,  174908.0,   52433.0,  158829.0,  178022.0,  178020.0,  178024.0,  178021.0,  160390.0,  158829.0,  158826.0,  155718.0,  155201.0,  159346.0,  159864.0,  159867.0,  152601.0,  164535.0,  146882.0,  139100.0,  251725.0,  251724.0,  175435.0,  266801.0,  167137.0,  397050.0,  165060.0,  162469.0
   11078.0,   21052.0,    4068.0,    4340.0,      28.0,   12049.0,   22875.0,       0.0,   10848.0,   12129.0,   10201.0,   16440.0,   13477.0,   19922.0,   12013.0,    6369.0,   21992.0,   22120.0,   21521.0,   20693.0,   13687.0,    9022.0,   10093.0,   12401.0,   12005.0,   12205.0,    9485.0,   10948.0,   11807.0,   11893.0,   11896.0,   12011.0,   13000.0,   11104.0,   12831.0,   13512.0,   11106.0,   13512.0,   21808.0,   12828.0,   12829.0,   29200.0,   31608.0,   13512.0,   11106.0,   13515.0,   29200.0,   12831.0,   12829.0,   11104.0,   13512.0,   11104.0,   11148.0,   13512.0,   12831.0,   11104.0,   11104.0,   14501.0,    4353.0,   13176.0,   14762.0,   14758.0,   14758.0,   14763.0,   13308.0,   13178.0,   13179.0,   12929.0,   12877.0,   13232.0,   13263.0,   13273.0,   12667.0,   13659.0,   12183.0,   11533.0,   20865.0,   20865.0,   14546.0,   22135.0,   13879.0,   32920.0,   13708.0,   13515.0
   63024.0,  119991.0,   23113.0,   24624.0,      27.0,   68574.0,  130305.0,   10848.0,       0.0,   70303.0,   59087.0,   95524.0,   78266.0,  115769.0,   69781.0,   37007.0,  127778.0,  128525.0,  125018.0,  120263.0,   79514.0,   52277.0,   58528.0,   72009.0,   69528.0,   70786.0,   55032.0,   63530.0,   68530.0,   69029.0,   69031.0,   69760.0,   75505.0,   64512.0,   74504.0,   78511.0,   64512.0,   78515.0,  126755.0,   74504.0,   74504.0,  169755.0,  183755.0,   78512.0,   64512.0,   78510.0,  169756.0,   74504.0,   74504.0,   64512.0,   78512.0,   64511.0,   64760.0,   78512.0,   74504.0,   64511.0,   64514.0,   84263.0,   25253.0,   76518.0,   85766.0,   85762.0,   85762.0,   85760.0,   77271.0,   76523.0,   76516.0,   75034.0,   74770.0,   76772.0,   77016.0,   77024.0,   73532.0,   79275.0,   70760.0,   67009.0,  121263.0,  121265.0,   84514.0,  128535.0,   80533.0,  191269.0,   79535.0,   78303.0
   70558.0,  134331.0,   25868.0,   27563.0,      20.0,   77561.0,  146476.0,   12129.0,   70303.0,       0.0,   66362.0,  106989.0,   87661.0,  129669.0,   78146.0,   41450.0,  143088.0,  143928.0,  140007.0,  134691.0,   89045.0,   58538.0,   65533.0,   80654.0,   77868.0,   79259.0,   61625.0,   71149.0,   76738.0,   77296.0,   77298.0,   78141.0,   84574.0,   72243.0,   83450.0,   87925.0,   72247.0,   87924.0,  141965.0,   83451.0,   83451.0,  190125.0,  205805.0,   87925.0,   72247.0,   87925.0,  190126.0,   83451.0,   83452.0,   72245.0,   87922.0,   72244.0,   72523.0,   87923.0,   83451.0,   72244.0,   72244.0,   94363.0,   28295.0,   85691.0,   96054.0,   96052.0,   96054.0,   96049.0,   86541.0,   85691.0,   85695.0,   84012.0,   83739.0,   85978.0,   86259.0,   86257.0,   82342.0,   88771.0,   79245.0,   75050.0,  135819.0,  135817.0,   94662.0,  143957.0,   90199.0,  214215.0,   89065.0,   87675.0
