JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  117325.0,   21983.0,   23466.0,       0.0,   66695.0,  127453.0,    9881.0,   61009.0,   68420.0,   57308.0,   93377.0,   76338.0,  113384.0,   67932.0,   35570.0,  125229.0,  125970.0,  122512.0,  117819.0,   77558.0,   50635.0,   56810.0,   70148.0,   67679.0,   68913.0,   53352.0,   61750.0,   66691.0,   67184.0,   67184.0,   67925.0,   73606.0,   62738.0,   72619.0,   76570.0,   62738.0,   76570.0,  124241.0,   72619.0,   72619.0,  166725.0,  180557.0,   76570.0,   62738.0,   76570.0,  166725.0,   72619.0,   72619.0,   62738.0,   76570.0,   62738.0,   62985.0,   76570.0,   72619.0,   62738.0,   62738.0,   82251.0,   23959.0,   74595.0,   83733.0,   83733.0,   83733.0,   83733.0,   75335.0,   74595.0,   74595.0,   73112.0,   72865.0,   74841.0,   75088.0,   75088.0,   71631.0,   77312.0,   68914.0,   65208.0,  118807.0,  118807.0,   82498.0,  125970.0,   78546.0,  187968.0,   77558.0,   76324.0
  117325.0,       0.0,   42186.0,   45030.0,       0.0,  127980.0,  244584.0,   18960.0,  117078.0,  131298.0,  109969.0,  179172.0,  146467.0,  217566.0,  130352.0,   68256.0,  240362.0,  241783.0,  235140.0,  226099.0,  148839.0,   97171.0,  109021.0,  134616.0,  129877.0,  132248.0,  102384.0,  118501.0,  127980.0,  128928.0,  128928.0,  130351.0,  141253.0,  120397.0,  139356.0,  146941.0,  120397.0,  146941.0,  238423.0,  139356.0,  139356.0,  319951.0,  346495.0,  146941.0,  120397.0,  146941.0,  319951.0,  139356.0,  139356.0,  120397.0,  146941.0,  120397.0,  120871.0,  146941.0,  139356.0,  120397.0,  120397.0,  157842.0,   45979.0,  143149.0,  160687.0,  160687.0,  160687.0,  160687.0,  144571.0,  143149.0,  143149.0,  140305.0,  139831.0,  143623.0,  144097.0,  144097.0,  137460.0,  148362.0,  132246.0,  125136.0,  227995.0,  227995.0,  158317.0,  241740.0,  150733.0,  360714.0,  148837.0,  146466.0
   21983.0,   42186.0,       0.0,    8386.0,      44.0,   23760.0,   45408.0,    3520.0,   21736.0,   24376.0,   20416.0,   33264.0,   27192.0,   40392.0,   24200.0,   12673.0,   44616.0,   44880.0,   43649.0,   41976.0,   27632.0,   18040.0,   20240.0,   24992.0,   24112.0,   24552.0,   19008.0,   22000.0,   23760.0,   23936.0,   23936.0,   24200.0,   26224.0,   22352.0,   25873.0,   27280.0,   22352.0,   27280.0,   44264.0,   25873.0,   25873.0,   59400.0,   64328.0,   27280.0,   22352.0,   27280.0,   59400.0,   25873.0,   25873.0,   22352.0,   27280.0,   22352.0,   22440.0,   27280.0,   25873.0,   22352.0,   22352.0,   29304.0,    8536.0,   26576.0,   29832.0,   29832.0,   29832.0,   29832.0,   26840.0,   26576.0,   26576.0,   26048.0,   25960.0,   26664.0,   26752.0,   26752.0,   25520.0,   27544.0,   24552.0,   23234.0,   42328.0,   42328.0,   29392.0,   44880.0,   27984.0,   66970.0,   27632.0,   27192.0
   23466.0,   45030.0,    8386.0,       0.0,      15.0,   25380.0,   48504.0,    3761.0,   23218.0,   26039.0,   21808.0,   35532.0,   29046.0,   43146.0,   25850.0,   13536.0,   47658.0,   47941.0,   46625.0,   44838.0,   29516.0,   19270.0,   21620.0,   26696.0,   25758.0,   26226.0,   20304.0,   23500.0,   25380.0,   25568.0,   25568.0,   25850.0,   28012.0,   23876.0,   27637.0,   29140.0,   23876.0,   29140.0,   47282.0,   27637.0,   27637.0,   63450.0,   68714.0,   29140.0,   23876.0,   29140.0,   63450.0,   27637.0,   27637.0,   23876.0,   29140.0,   23876.0,   23970.0,   29140.0,   27637.0,   23876.0,   23876.0,   31303.0,    9119.0,   28388.0,   31866.0,   31866.0,   31866.0,   31866.0,   28670.0,   28388.0,   28388.0,   27824.0,   27730.0,   28482.0,   28576.0,   28576.0,   27260.0,   29423.0,   26226.0,   24816.0,   45214.0,   45214.0,   31396.0,   47940.0,   29892.0,   71535.0,   29516.0,   29047.0
       0.0,       0.0,      44.0,      15.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0
   66695.0,  127980.0,   23760.0,   25380.0,       0.0,       0.0,  139414.0,   10760.0,   66445.0,   75173.0,   62466.0,  101687.0,   83127.0,  123476.0,   73981.0,   38736.0,  136384.0,  137190.0,  133424.0,  128313.0,   84466.0,   55145.0,   61870.0,   76396.0,   73706.0,   75051.0,   58104.0,   67250.0,   72631.0,   73168.0,   73168.0,   73975.0,   80162.0,   68326.0,   79086.0,   83390.0,   68326.0,   83390.0,  135307.0,   79086.0,   79086.0,  181575.0,  196639.0,   83390.0,   68326.0,   83390.0,  181575.0,   79086.0,   79086.0,   68326.0,   83390.0,   68326.0,   68595.0,   83390.0,   79086.0,   68326.0,   68326.0,   89577.0,   26093.0,   81239.0,   91191.0,   91191.0,   91191.0,   91191.0,   82046.0,   81239.0,   81239.0,   79624.0,   79356.0,   81508.0,   81777.0,   81777.0,   78011.0,   84198.0,   75052.0,   71016.0,  129389.0,  129389.0,   89846.0,  137190.0,   85542.0,  204709.0,   84466.0,   83121.0
  127453.0,  244584.0,   45408.0,   48504.0,       0.0,  139414.0,       0.0,   20600.0,  127207.0,  143115.0,  119538.0,  194671.0,  159138.0,  236386.0,  141628.0,   74160.0,  261106.0,  262650.0,  255440.0,  245655.0,  161710.0,  105575.0,  118450.0,  146260.0,  141110.0,  143685.0,  111240.0,  128750.0,  139051.0,  140080.0,  140080.0,  141625.0,  153470.0,  130810.0,  151410.0,  159650.0,  130810.0,  159650.0,  259045.0,  151410.0,  151410.0,  347625.0,  376465.0,  159650.0,  130810.0,  159650.0,  347625.0,  151410.0,  151410.0,  130810.0,  159650.0,  130810.0,  131325.0,  159650.0,  151410.0,  130810.0,  130810.0,  171495.0,   49955.0,  155531.0,  174585.0,  174585.0,  174585.0,  174585.0,  157076.0,  155531.0,  155531.0,  152440.0,  151926.0,  156046.0,  156561.0,  156561.0,  149351.0,  161196.0,  143686.0,  135960.0,  247715.0,  247715.0,  172010.0,  262650.0,  163770.0,  391915.0,  161710.0,  159135.0
    9881.0,   18960.0,    3520.0,    3761.0,       0.0,   10760.0,   20600.0,       0.0,    9633.0,   10804.0,    9048.0,   14742.0,   12051.0,   17901.0,   10725.0,    5616.0,   19773.0,   19890.0,   19344.0,   18603.0,   12246.0,    7995.0,    8970.0,   11076.0,   10687.0,   10881.0,    8424.0,    9750.0,   10530.0,   10609.0,   10608.0,   10725.0,   11622.0,    9906.0,   11467.0,   12090.0,    9906.0,   12090.0,   19617.0,   11467.0,   11467.0,   26325.0,   28509.0,   12090.0,    9906.0,   12090.0,   26325.0,   11467.0,   11467.0,    9906.0,   12090.0,    9906.0,    9945.0,   12090.0,   11467.0,    9906.0,    9906.0,   12987.0,    3783.0,   11778.0,   13221.0,   13221.0,   13221.0,   13221.0,   11895.0,   11778.0,   11778.0,   11544.0,   11505.0,   11817.0,   11856.0,   11856.0,   11310.0,   12207.0,   10882.0,   10296.0,   18759.0,   18759.0,   13026.0,   19890.0,   12402.0,   29680.0,   12246.0,   12053.0
   61009.0,  117078.0,   21736.0,   23218.0,       0.0,   66445.0,  127207.0,    9633.0,       0.0,   68143.0,   57074.0,   92989.0,   76014.0,  112915.0,   67650.0,   35424.0,  124723.0,  125460.0,  122016.0,  117343.0,   77244.0,   50430.0,   56580.0,   69864.0,   67404.0,   68634.0,   53136.0,   61500.0,   66420.0,   66913.0,   66913.0,   67650.0,   73308.0,   62484.0,   72324.0,   76260.0,   62484.0,   76260.0,  123738.0,   72324.0,   72324.0,  166050.0,  179826.0,   76260.0,   62484.0,   76260.0,  166050.0,   72324.0,   72324.0,   62484.0,   76260.0,   62484.0,   62730.0,   76260.0,   72324.0,   62484.0,   62484.0,   81918.0,   23862.0,   74292.0,   83394.0,   83394.0,   83394.0,   83394.0,   75031.0,   74292.0,   74292.0,   72816.0,   72571.0,   74539.0,   74785.0,   74785.0,   71340.0,   76998.0,   68634.0,   64944.0,  118326.0,  118326.0,   82164.0,  125460.0,   78228.0,  187206.0,   77244.0,   76014.0
   68420.0,  131298.0,   24376.0,   26039.0,       0.0,   75173.0,  143115.0,   10804.0,   68143.0,       0.0,   64087.0,  104330.0,   85287.0,  126686.0,   75903.0,   39744.0,  139933.0,  140760.0,  136896.0,  131652.0,   86664.0,   56580.0,   63480.0,   78384.0,   75625.0,   77004.0,   59616.0,   69000.0,   74520.0,   75072.0,   75072.0,   75900.0,   82248.0,   70104.0,   81145.0,   85560.0,   70104.0,   85560.0,  138828.0,   81145.0,   81145.0,  186300.0,  201756.0,   85560.0,   70104.0,   85560.0,  186300.0,   81145.0,   81145.0,   70104.0,   85560.0,   70104.0,   70380.0,   85560.0,   81145.0,   70104.0,   70104.0,   91908.0,   26772.0,   83352.0,   93564.0,   93564.0,   93564.0,   93564.0,   84181.0,   83352.0,   83352.0,   81696.0,   81421.0,   83629.0,   83905.0,   83905.0,   80040.0,   86388.0,   77004.0,   72864.0,  132756.0,  132756.0,   92184.0,  140760.0,   87768.0,  210037.0,   86664.0,   85285.0
