JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  112320.0,   19680.0,   21121.0,       0.0,   63121.0,  122161.0,    7921.0,   57600.0,   64801.0,   54000.0,   89040.0,   72480.0,  108480.0,   64320.0,   32880.0,  120000.0,  120720.0,  117360.0,  112800.0,   73680.0,   47520.0,   53520.0,   66480.0,   64081.0,   65280.0,   50160.0,   58320.0,   63121.0,   63600.0,   63600.0,   64320.0,   69840.0,   59280.0,   68881.0,   72720.0,   59280.0,   72720.0,  119040.0,   68881.0,   68881.0,  160320.0,  173760.0,   72720.0,   59280.0,   72720.0,  160320.0,   68881.0,   68881.0,   59280.0,   72720.0,   59280.0,   59520.0,   72720.0,   68881.0,   59280.0,   59280.0,   78240.0,   21600.0,   70801.0,   79680.0,   79680.0,   79680.0,   79680.0,   71520.0,   70801.0,   70801.0,   69360.0,   69120.0,   71040.0,   71280.0,   71280.0,   67921.0,   73441.0,   65281.0,   61680.0,  113760.0,  113760.0,   78480.0,  120720.0,   74640.0,  180961.0,   73680.0,   72481.0
  112320.0,       0.0,   38294.0,   41096.0,       0.0,  122821.0,  237703.0,   15411.0,  112080.0,  126090.0,  105076.0,  173257.0,  141035.0,  211084.0,  125158.0,   63979.0,  233516.0,  234917.0,  228366.0,  219491.0,  143372.0,   92467.0,  104142.0,  129359.0,  124690.0,  127026.0,   97603.0,  113482.0,  122821.0,  123755.0,  123755.0,  125157.0,  135898.0,  115350.0,  134029.0,  141502.0,  115350.0,  141502.0,  231633.0,  134029.0,  134029.0,  311957.0,  338109.0,  141502.0,  115350.0,  141502.0,  311957.0,  134029.0,  134029.0,  115350.0,  141502.0,  115350.0,  115817.0,  141502.0,  134029.0,  115350.0,  115350.0,  152242.0,   42031.0,  137766.0,  155045.0,  155045.0,  155045.0,  155045.0,  139167.0,  137766.0,  137766.0,  134964.0,  134497.0,  138233.0,  138700.0,  138700.0,  132161.0,  142902.0,  127024.0,  120019.0,  221359.0,  221359.0,  152710.0,  234901.0,  145238.0,  352118.0,  143370.0,  141034.0
   19680.0,   38294.0,       0.0,    7129.0,       3.0,   21303.0,   41229.0,    2673.0,   19440.0,   21870.0,   18225.0,   30051.0,   24462.0,   36612.0,   21708.0,   11098.0,   40500.0,   40743.0,   39610.0,   38070.0,   24867.0,   16038.0,   18063.0,   22437.0,   21627.0,   22032.0,   16929.0,   19683.0,   21303.0,   21465.0,   21465.0,   21708.0,   23571.0,   20007.0,   23248.0,   24543.0,   20007.0,   24543.0,   40176.0,   23248.0,   23248.0,   54108.0,   58644.0,   24543.0,   20007.0,   24543.0,   54108.0,   23248.0,   23248.0,   20007.0,   24543.0,   20007.0,   20088.0,   24543.0,   23248.0,   20007.0,   20007.0,   26406.0,    7290.0,   23895.0,   26892.0,   26892.0,   26892.0,   26892.0,   24138.0,   23895.0,   23895.0,   23409.0,   23328.0,   23976.0,   24057.0,   24057.0,   22923.0,   24786.0,   22032.0,   20819.0,   38394.0,   38394.0,   26487.0,   40743.0,   25191.0,   61076.0,   24867.0,   24462.0
   21121.0,   41096.0,    7129.0,       0.0,       0.0,   22881.0,   44283.0,    2872.0,   20880.0,   23491.0,   19575.0,   32277.0,   26274.0,   39324.0,   23316.0,   11919.0,   43500.0,   43762.0,   42544.0,   40890.0,   26709.0,   17226.0,   19401.0,   24099.0,   23231.0,   23664.0,   18183.0,   21141.0,   22881.0,   23055.0,   23055.0,   23316.0,   25317.0,   21489.0,   24970.0,   26361.0,   21489.0,   26361.0,   43152.0,   24970.0,   24970.0,   58116.0,   62988.0,   26361.0,   21489.0,   26361.0,   58116.0,   24970.0,   24970.0,   21489.0,   26361.0,   21489.0,   21576.0,   26361.0,   24970.0,   21489.0,   21489.0,   28363.0,    7831.0,   25665.0,   28884.0,   28884.0,   28884.0,   28884.0,   25926.0,   25665.0,   25665.0,   25143.0,   25056.0,   25752.0,   25839.0,   25839.0,   24621.0,   26623.0,   23664.0,   22359.0,   41238.0,   41238.0,   28449.0,   43761.0,   27057.0,   65599.0,   26709.0,   26275.0
       0.0,       0.0,       3.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0
   63121.0,  122821.0,   21303.0,   22881.0,       0.0,       0.0,  133803.0,    8646.0,   62882.0,   71246.0,   58956.0,   97203.0,   79124.0,  118425.0,   70216.0,   35894.0,  131001.0,  131786.0,  128118.0,  123140.0,   80434.0,   51876.0,   58426.0,   72574.0,   69954.0,   71264.0,   54758.0,   63666.0,   68907.0,   69430.0,   69430.0,   70216.0,   76242.0,   64714.0,   75194.0,   79386.0,   64714.0,   79386.0,  129952.0,   75194.0,   75194.0,  175016.0,  189688.0,   79386.0,   64714.0,   79386.0,  175016.0,   75194.0,   75194.0,   64714.0,   79386.0,   64714.0,   64976.0,   79386.0,   75194.0,   64714.0,   64714.0,   85412.0,   23580.0,   77291.0,   86984.0,   86984.0,   86984.0,   86984.0,   78077.0,   77291.0,   77291.0,   75718.0,   75457.0,   77553.0,   77815.0,   77815.0,   74147.0,   80173.0,   71265.0,   67334.0,  124188.0,  124188.0,   85674.0,  131786.0,   81482.0,  197548.0,   80434.0,   79124.0
  122161.0,  237703.0,   41229.0,   44283.0,       0.0,  133803.0,       0.0,   16764.0,  121922.0,  137418.0,  114306.0,  188469.0,  153416.0,  229617.0,  136144.0,   69596.0,  254001.0,  255524.0,  248412.0,  238760.0,  155956.0,  100584.0,  113284.0,  140716.0,  135636.0,  138176.0,  106172.0,  123444.0,  133605.0,  134620.0,  134620.0,  136144.0,  147828.0,  125476.0,  145796.0,  153924.0,  125476.0,  153924.0,  251968.0,  145796.0,  145796.0,  339344.0,  367792.0,  153924.0,  125476.0,  153924.0,  339344.0,  145796.0,  145796.0,  125476.0,  153924.0,  125476.0,  125984.0,  153924.0,  145796.0,  125476.0,  125476.0,  165608.0,   45720.0,  149861.0,  168656.0,  168656.0,  168656.0,  168656.0,  151385.0,  149861.0,  149861.0,  146812.0,  146305.0,  150369.0,  150877.0,  150877.0,  143765.0,  155449.0,  138177.0,  130556.0,  240792.0,  240792.0,  166116.0,  255524.0,  157988.0,  383032.0,  155956.0,  153416.0
    7921.0,   15411.0,    2673.0,    2872.0,       0.0,    8646.0,   16764.0,       0.0,    7680.0,    8641.0,    7200.0,   11872.0,    9664.0,   14464.0,    8576.0,    4384.0,   16000.0,   16096.0,   15648.0,   15040.0,    9824.0,    6336.0,    7136.0,    8864.0,    8545.0,    8704.0,    6688.0,    7776.0,    8416.0,    8481.0,    8480.0,    8576.0,    9312.0,    7904.0,    9185.0,    9696.0,    7904.0,    9696.0,   15872.0,    9185.0,    9185.0,   21376.0,   23168.0,    9696.0,    7904.0,    9696.0,   21376.0,    9185.0,    9185.0,    7904.0,    9696.0,    7904.0,    7936.0,    9696.0,    9185.0,    7904.0,    7904.0,   10432.0,    2880.0,    9440.0,   10624.0,   10624.0,   10624.0,   10624.0,    9536.0,    9440.0,    9440.0,    9248.0,    9216.0,    9472.0,    9504.0,    9504.0,    9056.0,    9792.0,    8705.0,    8224.0,   15168.0,   15168.0,   10464.0,   16096.0,    9952.0,   24129.0,    9824.0,    9666.0
   57600.0,  112080.0,   19440.0,   20880.0,       0.0,   62882.0,  121922.0,    7680.0,       0.0,   64531.0,   53776.0,   88670.0,   72178.0,  108029.0,   64052.0,   32743.0,  119501.0,  120217.0,  116871.0,  112331.0,   73373.0,   47322.0,   53297.0,   66203.0,   63813.0,   65008.0,   49951.0,   58077.0,   62857.0,   63336.0,   63336.0,   64052.0,   69549.0,   59033.0,   68593.0,   72417.0,   59033.0,   72417.0,  118544.0,   68593.0,   68593.0,  159652.0,  173036.0,   72417.0,   59033.0,   72417.0,  159652.0,   68593.0,   68593.0,   59033.0,   72417.0,   59033.0,   59272.0,   72417.0,   68593.0,   59033.0,   59033.0,   77914.0,   21510.0,   70505.0,   79348.0,   79348.0,   79348.0,   79348.0,   71223.0,   70505.0,   70505.0,   69071.0,   68833.0,   70745.0,   70984.0,   70984.0,   67637.0,   73134.0,   65008.0,   61423.0,  113286.0,  113286.0,   78153.0,  120217.0,   74329.0,  180206.0,   73373.0,   72178.0
   64801.0,  126090.0,   21870.0,   23491.0,       0.0,   71246.0,  137418.0,    8641.0,   64531.0,       0.0,   60530.0,   99801.0,   81238.0,  121590.0,   72092.0,   36853.0,  134501.0,  135307.0,  131541.0,  126430.0,   82583.0,   53262.0,   59987.0,   74513.0,   71824.0,   73168.0,   56221.0,   65367.0,   70747.0,   71285.0,   71285.0,   72092.0,   78279.0,   66443.0,   77204.0,   81507.0,   66443.0,   81507.0,  133424.0,   77204.0,   77204.0,  179692.0,  194756.0,   81507.0,   66443.0,   81507.0,  179692.0,   77204.0,   77204.0,   66443.0,   81507.0,   66443.0,   66712.0,   81507.0,   77204.0,   66443.0,   66443.0,   87694.0,   24210.0,   79355.0,   89308.0,   89308.0,   89308.0,   89308.0,   80163.0,   79355.0,   79355.0,   77741.0,   77473.0,   79625.0,   79894.0,   79894.0,   76127.0,   82314.0,   73168.0,   69133.0,  127506.0,  127506.0,   87963.0,  135307.0,   83659.0,  202827.0,   82583.0,   81239.0
