JQLU01000005.1,EDR99618.1,JQKK01000015.1,AUJT01000030.1,ATWC01000054.1,ACV39665.1,ERL25782.1,KB890278.1,ERK53440.1,ERK48421.1,ERK47820.1,KGL43917.1,CBH27300.1,EUJ40903.1,ADQ78341.1,ETE53770.1,CDC65743.1,LARF01000048.1,ACOK01000100.1,JTLD01000029.1,GAE20957.1,EKB54193.1,AEK23281.1,KN549099.1,KIX21336.1,CCB70204.1,AMA48551.1,AEW86266.1,EHO06562.1,EHO08761.1,EKB06014.1,ADQ80738.1,KGE88582.1,KGL55352.1,ALJ25681.1,ALJ26029.1,ALO30226.1,ALA94104.1,GAP82240.1,ERJ81987.1,ERJ65637.1,ERJ65503.1,ERJ64231.1,AIJ36392.1,EOA10535.1,BAK25606.1,ERJ88434.1,ERJ87335.1,EIW94777.1,AAQ65551.1,KGN88274.1,KKC50278.1,KGN87312.1,KGN85385.1,KGN76020.1,KGO05347.1,KGL48767.1,KB899147.1,JHUW01000010.1,EJP27887.1,KIP58075.1,KIP63359.1,KIP62088.1,KIP58950.1,BAKF01000019.1,EFU31981.1,JVYU01002440.1,BAJY01000004.1,AFJ07523.1,KE392225.1,KJJ86756.1,EGQ18444.1,ERJ98772.1,BAJN01000005.1,EKY00089.1,BAKN01000001.1,AKP71851.1,AGC41344.1,AKQ40303.1,JTLI01000096.1,KDE72144.1,EHO19081.1,EIJ68860.1,JHXW01000011.1
       0.0,  121077.0,   23824.0,   25375.0,     145.0,   69503.0,  131455.0,   11585.0,   63724.0,   71270.0,   59973.0,   96707.0,   79367.0,  117111.0,   70772.0,   37655.0,  129132.0,  129886.0,  126362.0,  121542.0,   80511.0,   53067.0,   59373.0,   72934.0,   70493.0,   71770.0,   55911.0,   64464.0,   69445.0,   69943.0,   69943.0,   70695.0,   76470.0,   65356.0,   75450.0,   79477.0,   65369.0,   79476.0,  128089.0,   75456.0,   75454.0,  171417.0,  185521.0,   79475.0,   65371.0,   79466.0,  171425.0,   75455.0,   75456.0,   65367.0,   79473.0,   65350.0,   65607.0,   79468.0,   75450.0,   65348.0,   65364.0,   85261.0,   25811.0,   77504.0,   86792.0,   86794.0,   86793.0,   86785.0,   78266.0,   77500.0,   77512.0,   76011.0,   75741.0,   77805.0,   77998.0,   78062.0,   74487.0,   80285.0,   71668.0,   67910.0,  122576.0,  122573.0,   85548.0,  129923.0,   81612.0,  193175.0,   80617.0,   79339.0
  121077.0,       0.0,   45141.0,   48020.0,     136.0,  131892.0,  249700.0,   21779.0,  120864.0,  135262.0,  113699.0,  183558.0,  150513.0,  222344.0,  134234.0,   71457.0,  245501.0,  246928.0,  240202.0,  230943.0,  152890.0,  100712.0,  112684.0,  138523.0,  133772.0,  136162.0,  105981.0,  122272.0,  131817.0,  132774.0,  132768.0,  134214.0,  145226.0,  124145.0,  143304.0,  150987.0,  124157.0,  150983.0,  243407.0,  143306.0,  143307.0,  325775.0,  352596.0,  150981.0,  124162.0,  150974.0,  325780.0,  143307.0,  143307.0,  124163.0,  150969.0,  124144.0,  124617.0,  150967.0,  143304.0,  124147.0,  124150.0,  161985.0,   48931.0,  147154.0,  164856.0,  164868.0,  164853.0,  164849.0,  148591.0,  147158.0,  147154.0,  144288.0,  143813.0,  147666.0,  148112.0,  148139.0,  141404.0,  152419.0,  136122.0,  128935.0,  232864.0,  232865.0,  162462.0,  246801.0,  154863.0,  366988.0,  152945.0,  150547.0
   23824.0,   45141.0,       0.0,    9639.0,     363.0,   25749.0,   48595.0,    4410.0,   23645.0,   26416.0,   22258.0,   35733.0,   29344.0,   43254.0,   26174.0,   13958.0,   47730.0,   48012.0,   46730.0,   44921.0,   29790.0,   19669.0,   22009.0,   26998.0,   26079.0,   26594.0,   20713.0,   23867.0,   25728.0,   25915.0,   25901.0,   26165.0,   28271.0,   24179.0,   27888.0,   29390.0,   24185.0,   29395.0,   47318.0,   27888.0,   27890.0,   63306.0,   68512.0,   29392.0,   24190.0,   29381.0,   63306.0,   27891.0,   27888.0,   24189.0,   29382.0,   24182.0,   24270.0,   29378.0,   27891.0,   24185.0,   24182.0,   31520.0,    9606.0,   28666.0,   32114.0,   32101.0,   32109.0,   32105.0,   28960.0,   28663.0,   28662.0,   28143.0,   28024.0,   28763.0,   28861.0,   28852.0,   27570.0,   29723.0,   26526.0,   25121.0,   45273.0,   45278.0,   31629.0,   48030.0,   30214.0,   71342.0,   29838.0,   29393.0
   25375.0,   48020.0,    9639.0,       0.0,     372.0,   27416.0,   51750.0,    4727.0,   25166.0,   28134.0,   23675.0,   38029.0,   31214.0,   46044.0,   27841.0,   14850.0,   50813.0,   51117.0,   49706.0,   47817.0,   31690.0,   20921.0,   23419.0,   28730.0,   27770.0,   28240.0,   22040.0,   25407.0,   27350.0,   27549.0,   27548.0,   27847.0,   30114.0,   25762.0,   29714.0,   31303.0,   25769.0,   31301.0,   50381.0,   29717.0,   29715.0,   67385.0,   72925.0,   31295.0,   25767.0,   31300.0,   67387.0,   29714.0,   29714.0,   25771.0,   31305.0,   25760.0,   25865.0,   31294.0,   29720.0,   25762.0,   25764.0,   33582.0,   10231.0,   30527.0,   34182.0,   34180.0,   34186.0,   34176.0,   30804.0,   30525.0,   30524.0,   29928.0,   29813.0,   30615.0,   30692.0,   30708.0,   29317.0,   31601.0,   28231.0,   26771.0,   48222.0,   48216.0,   33687.0,   51131.0,   32186.0,   75944.0,   31786.0,   31293.0
     145.0,     136.0,     363.0,     372.0,       0.0,     213.0,     187.0,     286.0,     216.0,     226.0,     240.0,     140.0,     128.0,     113.0,     126.0,     103.0,     150.0,     138.0,     129.0,      84.0,     134.0,     175.0,     203.0,     146.0,     170.0,     149.0,     180.0,     176.0,     148.0,     139.0,     150.0,     144.0,     130.0,     164.0,     107.0,     152.0,     170.0,     154.0,     131.0,     102.0,     104.0,     100.0,      88.0,     153.0,     165.0,     153.0,     100.0,     106.0,     104.0,     165.0,     146.0,     159.0,     161.0,     150.0,     110.0,     159.0,     162.0,     157.0,     120.0,     135.0,     101.0,     104.0,      98.0,     101.0,     171.0,     140.0,     139.0,     190.0,     154.0,     158.0,     150.0,     159.0,     150.0,     167.0,     110.0,     123.0,      93.0,     100.0,     122.0,     141.0,     185.0,     103.0,     176.0,     222.0
   69503.0,  131892.0,   25749.0,   27416.0,     213.0,       0.0,  143759.0,   12741.0,   69417.0,   78448.0,   65635.0,  105117.0,   86229.0,  127304.0,   76905.0,   40889.0,  140414.0,  141235.0,  137382.0,  132147.0,   87496.0,   57768.0,   64596.0,   79350.0,   76676.0,   78069.0,   60787.0,   70080.0,   75532.0,   76081.0,   76072.0,   76912.0,   83133.0,   71092.0,   82062.0,   86427.0,   71098.0,   86426.0,  139291.0,   82060.0,   82062.0,  186412.0,  201738.0,   86428.0,   71098.0,   86435.0,  186412.0,   82071.0,   82063.0,   71099.0,   86422.0,   71095.0,   71365.0,   86422.0,   82060.0,   71092.0,   71097.0,   92732.0,   28093.0,   84275.0,   94388.0,   94376.0,   94383.0,   94382.0,   85142.0,   84271.0,   84286.0,   82668.0,   82408.0,   84585.0,   84854.0,   84860.0,   81032.0,   87293.0,   77925.0,   73832.0,  133285.0,  133283.0,   93031.0,  141395.0,   88770.0,  210046.0,   87644.0,   86340.0
  131455.0,  249700.0,   48595.0,   51750.0,     187.0,  143759.0,       0.0,   23764.0,  131351.0,  147562.0,  123815.0,  199296.0,  163447.0,  241407.0,  145753.0,   77528.0,  266360.0,  267911.0,  260608.0,  250717.0,  165969.0,  109380.0,  122364.0,  150399.0,  145264.0,  147878.0,  115110.0,  132780.0,  143150.0,  144189.0,  144188.0,  145749.0,  157650.0,  134795.0,  155573.0,  163915.0,  134804.0,  163916.0,  264247.0,  155573.0,  155575.0,  353681.0,  382788.0,  163916.0,  134801.0,  163917.0,  353680.0,  155577.0,  155574.0,  134801.0,  163908.0,  134794.0,  135317.0,  163905.0,  155571.0,  134793.0,  134794.0,  175870.0,   53156.0,  159782.0,  178969.0,  178967.0,  178969.0,  178969.0,  161394.0,  159782.0,  159809.0,  156699.0,  156183.0,  160307.0,  160844.0,  160844.0,  153584.0,  165526.0,  147766.0,  139996.0,  252834.0,  252828.0,  176415.0,  268028.0,  168185.0,  398455.0,  166081.0,  163540.0
   11585.0,   21779.0,    4410.0,    4727.0,     286.0,   12741.0,   23764.0,       0.0,   11611.0,   12842.0,   10922.0,   16991.0,   14031.0,   20550.0,   12505.0,    6653.0,   22681.0,   22810.0,   22224.0,   21320.0,   14168.0,    9555.0,   10663.0,   12913.0,   12638.0,   12839.0,   10006.0,   11470.0,   12322.0,   12404.0,   12409.0,   12522.0,   13470.0,   11523.0,   13304.0,   13985.0,   11539.0,   13986.0,   22454.0,   13296.0,   13297.0,   30002.0,   32445.0,   13991.0,   11544.0,   13991.0,   30001.0,   13296.0,   13298.0,   11542.0,   13983.0,   11523.0,   11574.0,   13984.0,   13304.0,   11517.0,   11524.0,   14993.0,    4616.0,   13705.0,   15296.0,   15283.0,   15275.0,   15294.0,   13890.0,   13705.0,   13702.0,   13504.0,   13427.0,   13830.0,   13826.0,   13855.0,   13221.0,   14226.0,   12632.0,   12007.0,   21541.0,   21540.0,   15107.0,   22968.0,   14556.0,   33911.0,   14381.0,   14270.0
   63724.0,  120864.0,   23645.0,   25166.0,     216.0,   69417.0,  131351.0,   11611.0,       0.0,   71164.0,   59988.0,   96338.0,   79004.0,  116637.0,   70514.0,   37477.0,  128668.0,  129420.0,  125886.0,  121072.0,   80213.0,   53000.0,   59289.0,   72711.0,   70309.0,   71602.0,   55791.0,   64291.0,   69285.0,   69775.0,   69779.0,   70461.0,   76191.0,   65152.0,   75151.0,   79199.0,   65153.0,   79203.0,  127607.0,   75150.0,   75150.0,  170769.0,  184807.0,   79202.0,   65157.0,   79201.0,  170772.0,   75147.0,   75150.0,   65155.0,   79201.0,   65154.0,   65402.0,   79214.0,   75151.0,   65147.0,   65155.0,   84977.0,   25708.0,   77244.0,   86474.0,   86468.0,   86468.0,   86457.0,   78067.0,   77247.0,   77249.0,   75820.0,   75536.0,   77558.0,   77792.0,   77832.0,   74325.0,   80069.0,   71432.0,   67681.0,  122139.0,  122148.0,   85262.0,  129594.0,   81432.0,  192475.0,   80427.0,   79197.0
   71270.0,  135262.0,   26416.0,   28134.0,     226.0,   78448.0,  147562.0,   12842.0,   71164.0,       0.0,   67332.0,  107783.0,   88433.0,  130536.0,   78860.0,   41945.0,  143991.0,  144836.0,  140893.0,  135542.0,   89751.0,   59243.0,   66235.0,   81360.0,   78658.0,   80063.0,   62342.0,   71876.0,   77461.0,   78018.0,   78019.0,   78874.0,   85262.0,   72902.0,   84128.0,   88633.0,   72915.0,   88632.0,  142844.0,   84131.0,   84130.0,  191166.0,  206886.0,   88635.0,   72916.0,   88636.0,  191170.0,   84133.0,   84133.0,   72913.0,   88618.0,   72902.0,   73181.0,   88628.0,   84132.0,   72894.0,   72902.0,   95090.0,   28810.0,   86429.0,   96805.0,   96806.0,   96815.0,   96801.0,   87321.0,   86432.0,   86453.0,   84754.0,   84522.0,   86781.0,   87031.0,   87049.0,   83123.0,   89536.0,   79913.0,   75704.0,  136707.0,  136704.0,   95421.0,  144975.0,   91065.0,  215412.0,   89906.0,   88559.0
